chamber,state,party,incumbent,termstart,bioguide,GDP,Annual GPD Percent Change,working age,65 and Older,First Term,Age First Term
house,SC,D,No,1961,R000259,563.3,7.4,0.36,9.23,1961,67.5
house,PA,R,No,1961,G000290,563.3,7.4,0.36,9.23,1961,64.3
house,OH,R,No,1961,M000927,563.3,7.4,0.36,9.23,1961,62.7
house,TN,R,No,1961,R000109,563.3,7.4,0.36,9.23,1961,62.2
house,OR,R,No,1961,D000575,563.3,7.4,0.36,9.23,1961,61.9
house,AR,D,No,1961,N000136,563.3,7.4,0.36,9.23,1961,59.8
house,NY,R,No,1961,K000195,563.3,7.4,0.36,9.23,1961,56.6
house,IL,D,No,1961,F000135,563.3,7.4,0.36,9.23,1961,55.6
house,WI,R,No,1961,T000233,563.3,7.4,0.36,9.23,1961,55.2
house,ND,R,No,1961,N000178,563.3,7.4,0.36,9.23,1961,54.8
house,UT,D,No,1961,P000264,563.3,7.4,0.36,9.23,1961,54.8
house,OH,R,No,1961,M001031,563.3,7.4,0.36,9.23,1961,54.7
house,SD,R,No,1961,R000152,563.3,7.4,0.36,9.23,1961,54.3
house,NE,R,No,1961,M000175,563.3,7.4,0.36,9.23,1961,53.5
house,MO,R,No,1961,H000049,563.3,7.4,0.36,9.23,1961,50.3
house,MI,D,No,1961,R000556,563.3,7.4,0.36,9.23,1961,49.9
house,KS,R,No,1961,S000388,563.3,7.4,0.36,9.23,1961,48.5
house,NE,R,No,1961,B000310,563.3,7.4,0.36,9.23,1961,48.4
house,TX,D,No,1961,R000312,563.3,7.4,0.36,9.23,1961,47.8
house,VT,R,No,1961,S000776,563.3,7.4,0.36,9.23,1961,47.4
house,GA,D,No,1961,S000860,563.3,7.4,0.36,9.23,1961,47.4
house,WI,R,No,1961,S000108,563.3,7.4,0.36,9.23,1961,47.2
house,CA,R,No,1961,B000330,563.3,7.4,0.36,9.23,1961,46.3
house,CO,R,No,1961,D000409,563.3,7.4,0.36,9.23,1961,45.5
house,NJ,D,No,1961,J000108,563.3,7.4,0.36,9.23,1961,44.9
house,TX,D,No,1961,G000272,563.3,7.4,0.36,9.23,1961,44.7
house,GA,D,No,1961,H000010,563.3,7.4,0.36,9.23,1961,44.6
house,GA,D,No,1961,D000122,563.3,7.4,0.36,9.23,1961,44.3
house,MT,D,No,1961,O000083,563.3,7.4,0.36,9.23,1961,44
house,PA,R,No,1961,S000193,563.3,7.4,0.36,9.23,1961,43.5
house,IN,R,No,1961,R000464,563.3,7.4,0.36,9.23,1961,43
house,LA,D,No,1961,W000018,563.3,7.4,0.36,9.23,1961,42.3
house,NY,D,No,1961,C000143,563.3,7.4,0.36,9.23,1961,41.7
house,TX,D,No,1961,P000569,563.3,7.4,0.36,9.23,1961,41.7
house,IA,R,No,1961,B000867,563.3,7.4,0.36,9.23,1961,40.8
house,CA,D,No,1961,C000780,563.3,7.4,0.36,9.23,1961,40.2
house,OH,R,No,1961,H000281,563.3,7.4,0.36,9.23,1961,40
house,ME,R,No,1961,T000411,563.3,7.4,0.36,9.23,1961,39.9
house,CT,R,No,1961,S000395,563.3,7.4,0.36,9.23,1961,39.7
house,NC,D,No,1961,H000479,563.3,7.4,0.36,9.23,1961,39.7
house,IN,R,No,1961,B000969,563.3,7.4,0.36,9.23,1961,39.7
house,IL,R,No,1961,F000123,563.3,7.4,0.36,9.23,1961,39.5
house,OH,R,No,1961,C000409,563.3,7.4,0.36,9.23,1961,39.4
house,MA,R,No,1961,M001009,563.3,7.4,0.36,9.23,1961,39.4
house,NY,D,No,1961,P000348,563.3,7.4,0.36,9.23,1961,39.3
house,IL,R,No,1961,A000195,563.3,7.4,0.36,9.23,1961,38.9
house,KS,R,No,1961,M000608,563.3,7.4,0.36,9.23,1961,38.9
house,AZ,D,No,1961,U000001,563.3,7.4,0.36,9.23,1961,38.6
house,NY,D,No,1961,R000562,563.3,7.4,0.36,9.23,1961,38.5
house,MI,R,No,1961,H000306,563.3,7.4,0.36,9.23,1961,38.5
house,MN,R,No,1961,M000010,563.3,7.4,0.36,9.23,1961,38.5
house,MD,R,No,1961,M000241,563.3,7.4,0.36,9.23,1961,38.4
house,NY,D,No,1961,R000442,563.3,7.4,0.36,9.23,1961,37.6
house,ME,R,No,1961,G000069,563.3,7.4,0.36,9.23,1961,37.6
house,KS,R,No,1961,D000401,563.3,7.4,0.36,9.23,1961,37.5
house,NC,D,No,1961,K000318,563.3,7.4,0.36,9.23,1961,36.8
house,MT,R,No,1961,B000241,563.3,7.4,0.36,9.23,1961,35.9
house,NY,D,No,1961,A000052,563.3,7.4,0.36,9.23,1961,35.8
house,MI,D,No,1961,N000019,563.3,7.4,0.36,9.23,1961,35.6
house,PA,R,No,1961,S000159,563.3,7.4,0.36,9.23,1961,34.6
house,KS,R,No,1961,E000148,563.3,7.4,0.36,9.23,1961,34.6
house,MO,D,No,1961,I000001,563.3,7.4,0.36,9.23,1961,34.5
house,CA,R,No,1961,R000469,563.3,7.4,0.36,9.23,1961,33.2
house,RI,D,No,1961,S000762,563.3,7.4,0.36,9.23,1961,33
house,OH,R,No,1961,A000221,563.3,7.4,0.36,9.23,1961,32.3
house,ID,D,No,1961,H000191,563.3,7.4,0.36,9.23,1961,31.3
senate,WY,R,No,1961,S000434,563.3,7.4,0.36,9.23,1961,63.1
senate,ID,R,No,1961,J000269,563.3,7.4,0.36,9.23,1961,61.6
senate,SD,R,No,1961,B000656,563.3,7.4,0.36,9.23,1961,57.4
senate,WY,D,No,1961,H000561,563.3,7.4,0.36,9.23,1961,49.4
senate,NM,R,No,1961,M000623,563.3,7.4,0.36,9.23,1961,48.5
senate,NH,D,No,1961,M000486,563.3,7.4,0.36,9.23,1961,45.9
senate,IA,R,No,1961,M000730,563.3,7.4,0.36,9.23,1961,44.6
senate,RI,D,No,1961,P000193,563.3,7.4,0.36,9.23,1961,42.1
senate,KS,R,No,1961,P000166,563.3,7.4,0.36,9.23,1961,40.7
senate,TX,R,No,1961,T000322,563.3,7.4,0.36,9.23,1961,35.3
senate,NH,R,No,1961,M001100,563.3,7.4,0.36,9.23,1961,33.3
senate,MA,D,No,1961,K000105,563.3,7.4,0.36,9.23,1961,28.9
house,CA,D,No,1963,B001104,638.6,7.4,0.35,9.39,1963,66
house,OH,R,No,1963,R000206,638.6,7.4,0.35,9.39,1963,64.3
house,TN,R,No,1963,B000064,638.6,7.4,0.35,9.39,1963,61.1
house,MI,D,No,1963,S000775,638.6,7.4,0.35,9.39,1963,57.5
house,NJ,D,No,1963,P000106,638.6,7.4,0.35,9.39,1963,57.4
house,PA,R,No,1963,J000115,638.6,7.4,0.35,9.39,1963,56.7
house,KS,R,No,1963,S000472,638.6,7.4,0.35,9.39,1963,56.7
house,IL,R,No,1963,M000558,638.6,7.4,0.35,9.39,1963,55.5
house,CA,D,No,1963,H000367,638.6,7.4,0.35,9.39,1963,55.4
house,IL,R,No,1963,M000340,638.6,7.4,0.35,9.39,1963,54.9
house,MD,D,No,1963,L000413,638.6,7.4,0.35,9.39,1963,54.1
house,TX,D,No,1963,P000426,638.6,7.4,0.35,9.39,1963,51.9
house,GA,D,No,1963,T000436,638.6,7.4,0.35,9.39,1963,51.5
house,SC,D,No,1963,G000144,638.6,7.4,0.35,9.39,1963,50.6
house,IL,R,No,1963,R000143,638.6,7.4,0.35,9.39,1963,49.3
house,TX,D,No,1963,P000328,638.6,7.4,0.35,9.39,1963,49.2
house,CA,R,No,1963,C000476,638.6,7.4,0.35,9.39,1963,49
house,UT,R,No,1963,L000382,638.6,7.4,0.35,9.39,1963,49
house,FL,R,No,1963,G000531,638.6,7.4,0.35,9.39,1963,49
house,CA,D,No,1963,H000164,638.6,7.4,0.35,9.39,1963,48.6
house,CA,D,No,1963,V000024,638.6,7.4,0.35,9.39,1963,48.5
house,MD,R,No,1963,M001021,638.6,7.4,0.35,9.39,1963,48.3
house,CT,D,No,1963,S000769,638.6,7.4,0.35,9.39,1963,48.3
house,MI,R,No,1963,H001011,638.6,7.4,0.35,9.39,1963,48.2
house,CA,D,No,1963,E000064,638.6,7.4,0.35,9.39,1963,48
house,TN,R,No,1963,Q000013,638.6,7.4,0.35,9.39,1963,47
house,CA,D,No,1963,R000485,638.6,7.4,0.35,9.39,1963,46.9
house,NJ,D,No,1963,M000796,638.6,7.4,0.35,9.39,1963,46.4
house,HI,D,No,1963,M000250,638.6,7.4,0.35,9.39,1963,46.3
house,OH,R,No,1963,A000011,638.6,7.4,0.35,9.39,1963,46.1
house,CA,D,No,1963,W000571,638.6,7.4,0.35,9.39,1963,45.9
house,OH,R,No,1963,T000010,638.6,7.4,0.35,9.39,1963,45.9
house,NH,R,No,1963,W000782,638.6,7.4,0.35,9.39,1963,45.8
house,OR,R,No,1963,W000778,638.6,7.4,0.35,9.39,1963,45.6
house,NY,R,No,1963,G000504,638.6,7.4,0.35,9.39,1963,43.8
house,NY,R,No,1963,H000797,638.6,7.4,0.35,9.39,1963,43.1
house,FL,D,No,1963,G000153,638.6,7.4,0.35,9.39,1963,43
house,CA,R,No,1963,T000022,638.6,7.4,0.35,9.39,1963,42.9
house,CA,D,No,1963,B000918,638.6,7.4,0.35,9.39,1963,42.8
house,NH,R,No,1963,C000512,638.6,7.4,0.35,9.39,1963,42.6
house,PA,R,No,1963,W000226,638.6,7.4,0.35,9.39,1963,42.3
house,OR,D,No,1963,D000537,638.6,7.4,0.35,9.39,1963,42.1
house,ID,D,No,1963,W000362,638.6,7.4,0.35,9.39,1963,42.1
house,MD,D,No,1963,S000401,638.6,7.4,0.35,9.39,1963,41.6
house,AZ,D,No,1963,S000243,638.6,7.4,0.35,9.39,1963,41.1
house,HI,D,No,1963,G000192,638.6,7.4,0.35,9.39,1963,40.7
house,CO,R,No,1963,B000893,638.6,7.4,0.35,9.39,1963,40.5
house,SC,D,No,1963,W000197,638.6,7.4,0.35,9.39,1963,40.4
house,MO,D,No,1963,H000965,638.6,7.4,0.35,9.39,1963,40.1
house,CA,R,No,1963,C000475,638.6,7.4,0.35,9.39,1963,39.7
house,LA,D,No,1963,L000417,638.6,7.4,0.35,9.39,1963,39.7
house,CT,D,No,1963,G000348,638.6,7.4,0.35,9.39,1963,39.6
house,MN,D,No,1963,F000350,638.6,7.4,0.35,9.39,1963,38.9
house,NY,R,No,1963,W000780,638.6,7.4,0.35,9.39,1963,38.6
house,CA,R,No,1963,M000197,638.6,7.4,0.35,9.39,1963,38.1
house,NY,R,No,1963,R000150,638.6,7.4,0.35,9.39,1963,37.5
house,PA,D,No,1963,R000423,638.6,7.4,0.35,9.39,1963,37.2
house,ND,R,No,1963,A000208,638.6,7.4,0.35,9.39,1963,36.6
house,CA,D,No,1963,B001156,638.6,7.4,0.35,9.39,1963,36.6
house,CA,D,No,1963,L000221,638.6,7.4,0.35,9.39,1963,36.5
house,NY,D,No,1963,M001098,638.6,7.4,0.35,9.39,1963,36.4
house,VA,D,No,1963,M000148,638.6,7.4,0.35,9.39,1963,36.4
house,UT,R,No,1963,B001155,638.6,7.4,0.35,9.39,1963,36.2
house,TN,D,No,1963,F000424,638.6,7.4,0.35,9.39,1963,36
house,CA,D,No,1963,C000067,638.6,7.4,0.35,9.39,1963,35.4
house,NC,R,No,1963,B000966,638.6,7.4,0.35,9.39,1963,35.4
house,GA,D,No,1963,W000290,638.6,7.4,0.35,9.39,1963,35.1
house,KY,R,No,1963,S000669,638.6,7.4,0.35,9.39,1963,35
house,WA,R,No,1963,S000928,638.6,7.4,0.35,9.39,1963,32.7
house,MN,D,No,1963,O000084,638.6,7.4,0.35,9.39,1963,32.3
house,TN,R,No,1963,B000851,638.6,7.4,0.35,9.39,1963,32.1
house,PA,R,No,1963,M000399,638.6,7.4,0.35,9.39,1963,31.3
house,IL,R,No,1963,R000508,638.6,7.4,0.35,9.39,1963,30.5
house,FL,D,No,1963,F000430,638.6,7.4,0.35,9.39,1963,29.4
house,TX,R,No,1963,F000272,638.6,7.4,0.35,9.39,1963,29
senate,TN,D,No,1963,W000110,638.6,7.4,0.35,9.39,1963,71.1
senate,CA,R,No,1963,M001092,638.6,7.4,0.35,9.39,1963,60.5
senate,WI,D,No,1963,N000033,638.6,7.4,0.35,9.39,1963,46.6
senate,CA,D,No,1963,S000016,638.6,7.4,0.35,9.39,1963,37.6
senate,OK,D,No,1963,E000055,638.6,7.4,0.35,9.39,1963,37.3
senate,MN,I,No,1963,M000851,638.6,7.4,0.35,9.39,1963,35
senate,IN,D,No,1963,B000254,638.6,7.4,0.35,9.39,1963,35
senate,OK,D,No,1963,H000237,638.6,7.4,0.35,9.39,1963,32.2
house,TX,D,No,1965,T000178,743.7,9.6,0.34,9.49,1965,64.4
house,IA,D,No,1965,H000173,743.7,9.6,0.34,9.49,1965,63.4
house,PA,R,No,1965,W000192,743.7,9.6,0.34,9.49,1965,62.6
house,NY,D,No,1965,D000462,743.7,9.6,0.34,9.49,1965,59.7
house,NY,D,No,1965,T000128,743.7,9.6,0.34,9.49,1965,59.2
house,TX,D,No,1965,C000002,743.7,9.6,0.34,9.49,1965,58.2
house,KY,D,No,1965,F000023,743.7,9.6,0.34,9.49,1965,57.8
house,GA,D,No,1965,O000090,743.7,9.6,0.34,9.49,1965,57.5
house,OH,D,No,1965,L000458,743.7,9.6,0.34,9.49,1965,56.5
house,AL,R,No,1965,A000204,743.7,9.6,0.34,9.49,1965,56
house,CA,D,No,1965,D000588,743.7,9.6,0.34,9.49,1965,54.5
house,KY,R,No,1965,C000201,743.7,9.6,0.34,9.49,1965,54.3
house,NM,D,No,1965,W000049,743.7,9.6,0.34,9.49,1965,53.5
house,NY,R,No,1965,S000548,743.7,9.6,0.34,9.49,1965,53.3
house,NJ,D,No,1965,K000326,743.7,9.6,0.34,9.49,1965,52.6
house,TN,D,No,1965,G000454,743.7,9.6,0.34,9.49,1965,52.3
house,NC,D,No,1965,J000256,743.7,9.6,0.34,9.49,1965,51.4
house,NY,D,No,1965,B000472,743.7,9.6,0.34,9.49,1965,50.7
house,WI,D,No,1965,R000003,743.7,9.6,0.34,9.49,1965,50.7
house,IL,D,No,1965,R000420,743.7,9.6,0.34,9.49,1965,50.5
house,IL,D,No,1965,A000212,743.7,9.6,0.34,9.49,1965,50
house,WA,D,No,1965,H000563,743.7,9.6,0.34,9.49,1965,49.6
house,WY,D,No,1965,R000421,743.7,9.6,0.34,9.49,1965,48.8
house,MI,D,No,1965,F000025,743.7,9.6,0.34,9.49,1965,48.7
house,MD,D,No,1965,M000011,743.7,9.6,0.34,9.49,1965,48.2
house,WV,D,No,1965,K000038,743.7,9.6,0.34,9.49,1965,47.7
house,NH,D,No,1965,H001001,743.7,9.6,0.34,9.49,1965,47.4
house,MS,R,No,1965,W000065,743.7,9.6,0.34,9.49,1965,47.4
house,KS,R,No,1965,M000832,743.7,9.6,0.34,9.49,1965,47
house,AL,R,No,1965,M000182,743.7,9.6,0.34,9.49,1965,46.3
house,PA,D,No,1965,V000098,743.7,9.6,0.34,9.49,1965,46.2
house,NY,D,No,1965,W000680,743.7,9.6,0.34,9.49,1965,46
house,TN,R,No,1965,D000534,743.7,9.6,0.34,9.49,1965,45.8
house,GA,D,No,1965,M000022,743.7,9.6,0.34,9.49,1965,45.5
house,NY,R,No,1965,M000433,743.7,9.6,0.34,9.49,1965,45
house,NY,D,No,1965,S000124,743.7,9.6,0.34,9.49,1965,44.9
house,ND,D,No,1965,R000107,743.7,9.6,0.34,9.49,1965,44.8
house,NE,D,No,1965,C000054,743.7,9.6,0.34,9.49,1965,44.8
house,NY,R,No,1965,K000343,743.7,9.6,0.34,9.49,1965,44.6
house,WI,D,No,1965,S000782,743.7,9.6,0.34,9.49,1965,44.6
house,MI,D,No,1965,M000026,743.7,9.6,0.34,9.49,1965,44.6
house,NY,D,No,1965,H000158,743.7,9.6,0.34,9.49,1965,44.5
house,VA,D,No,1965,S000070,743.7,9.6,0.34,9.49,1965,44.1
house,OH,D,No,1965,G000208,743.7,9.6,0.34,9.49,1965,43.8
house,TN,D,No,1965,A000203,743.7,9.6,0.34,9.49,1965,43.6
house,MI,D,No,1965,T000294,743.7,9.6,0.34,9.49,1965,43.3
house,IA,D,No,1965,S000131,743.7,9.6,0.34,9.49,1965,43
house,IA,D,No,1965,B000108,743.7,9.6,0.34,9.49,1965,42.9
house,NY,R,No,1965,C000666,743.7,9.6,0.34,9.49,1965,42.2
house,TX,D,No,1965,W000390,743.7,9.6,0.34,9.49,1965,41.7
house,CO,D,No,1965,E000240,743.7,9.6,0.34,9.49,1965,41.3
house,CA,R,No,1965,R000159,743.7,9.6,0.34,9.49,1965,41
house,CO,D,No,1965,M000610,743.7,9.6,0.34,9.49,1965,40.9
house,OH,R,No,1965,S000804,743.7,9.6,0.34,9.49,1965,40.9
house,ME,D,No,1965,H000346,743.7,9.6,0.34,9.49,1965,40.9
house,NY,D,No,1965,R000164,743.7,9.6,0.34,9.49,1965,40.5
house,MI,D,No,1965,V000109,743.7,9.6,0.34,9.49,1965,40.2
house,OH,D,No,1965,S001103,743.7,9.6,0.34,9.49,1965,40.2
house,CA,D,No,1965,W000035,743.7,9.6,0.34,9.49,1965,39.9
house,NJ,D,No,1965,H000465,743.7,9.6,0.34,9.49,1965,39.8
house,CA,D,No,1965,R000134,743.7,9.6,0.34,9.49,1965,39.8
house,AL,R,No,1965,D000326,743.7,9.6,0.34,9.49,1965,39.6
house,MI,D,No,1965,C000516,743.7,9.6,0.34,9.49,1965,38.6
house,WA,D,No,1965,A000031,743.7,9.6,0.34,9.49,1965,38
house,IL,R,No,1965,E000204,743.7,9.6,0.34,9.49,1965,37.9
house,GA,R,No,1965,C000055,743.7,9.6,0.34,9.49,1965,37.8
house,NJ,D,No,1965,M000459,743.7,9.6,0.34,9.49,1965,37.7
house,OH,R,No,1965,B000910,743.7,9.6,0.34,9.49,1965,37.5
house,NJ,D,No,1965,H000840,743.7,9.6,0.34,9.49,1965,37.5
house,MI,D,No,1965,F000270,743.7,9.6,0.34,9.49,1965,37.4
house,LA,D,No,1965,E000067,743.7,9.6,0.34,9.49,1965,37.4
house,TX,D,No,1965,D000203,743.7,9.6,0.34,9.49,1965,37.3
house,NY,D,No,1965,M000318,743.7,9.6,0.34,9.49,1965,37.3
house,PA,D,No,1965,C000866,743.7,9.6,0.34,9.49,1965,37.1
house,HI,D,No,1965,M000797,743.7,9.6,0.34,9.49,1965,37.1
house,WA,D,No,1965,M000626,743.7,9.6,0.34,9.49,1965,37.1
house,AL,R,No,1965,B001008,743.7,9.6,0.34,9.49,1965,36.8
house,LA,D,No,1965,L000429,743.7,9.6,0.34,9.49,1965,36.6
house,AL,R,No,1965,E000084,743.7,9.6,0.34,9.49,1965,36.3
house,NY,D,No,1965,O000134,743.7,9.6,0.34,9.49,1965,35.9
house,WA,D,No,1965,F000239,743.7,9.6,0.34,9.49,1965,35.8
house,MI,D,No,1965,C000714,743.7,9.6,0.34,9.49,1965,35.6
house,ID,R,No,1965,H000171,743.7,9.6,0.34,9.49,1965,34.3
house,IN,D,No,1965,H000114,743.7,9.6,0.34,9.49,1965,33.7
house,IA,D,No,1965,G000450,743.7,9.6,0.34,9.49,1965,33.7
house,MI,R,No,1965,V000027,743.7,9.6,0.34,9.49,1965,33.4
house,IN,D,No,1965,J000033,743.7,9.6,0.34,9.49,1965,32.9
house,IA,D,No,1965,C000979,743.7,9.6,0.34,9.49,1965,32.4
house,IL,D,No,1965,S000128,743.7,9.6,0.34,9.49,1965,31.8
house,CA,D,No,1965,T000410,743.7,9.6,0.34,9.49,1965,30.5
house,AR,D,No,1965,P000556,743.7,9.6,0.34,9.49,1965,30.4
house,PA,D,No,1965,G000420,743.7,9.6,0.34,9.49,1965,26.5
house,OK,D,No,1965,J000151,743.7,9.6,0.34,9.49,1965,25
senate,SC,D,No,1965,R000525,743.7,9.6,0.34,9.49,1965,58.9
senate,AZ,R,No,1965,F000013,743.7,9.6,0.34,9.49,1965,57.9
senate,VA,D,No,1965,B001209,743.7,9.6,0.34,9.49,1965,50
senate,VA,D,No,1965,S000739,743.7,9.6,0.34,9.49,1965,44.3
senate,SC,D,No,1965,H000725,743.7,9.6,0.34,9.49,1965,43
senate,NY,D,No,1965,K000114,743.7,9.6,0.34,9.49,1965,39.1
senate,MD,D,No,1965,T000445,743.7,9.6,0.34,9.49,1965,36.7
house,MN,R,No,1967,Z000016,861.7,9.4,0.34,9.58,1967,59.9
house,NJ,R,No,1967,H000972,861.7,9.4,0.34,9.58,1967,58.1
house,FL,R,No,1967,B001091,861.7,9.4,0.34,9.58,1967,54
house,TX,D,No,1967,E000035,861.7,9.4,0.34,9.58,1967,53.5
house,PA,R,No,1967,W000525,861.7,9.4,0.34,9.58,1967,53.3
house,VA,R,No,1967,S000189,861.7,9.4,0.34,9.58,1967,51.5
house,NE,R,No,1967,D000239,861.7,9.4,0.34,9.58,1967,50.7
house,TX,R,No,1967,C000638,861.7,9.4,0.34,9.58,1967,50.7
house,CA,R,No,1967,P000272,861.7,9.4,0.34,9.58,1967,50.5
house,IA,R,No,1967,M000286,861.7,9.4,0.34,9.58,1967,50
house,NY,R,No,1967,B001201,861.7,9.4,0.34,9.58,1967,49.2
house,OH,R,No,1967,M000718,861.7,9.4,0.34,9.58,1967,49.2
house,AL,D,No,1967,N000095,861.7,9.4,0.34,9.58,1967,48.2
house,OR,R,No,1967,D000220,861.7,9.4,0.34,9.58,1967,48.2
house,TX,D,No,1967,K000025,861.7,9.4,0.34,9.58,1967,48
house,ND,R,No,1967,K000264,861.7,9.4,0.34,9.58,1967,47.5
house,KS,R,No,1967,W000636,861.7,9.4,0.34,9.58,1967,47.4
house,AK,R,No,1967,P000415,861.7,9.4,0.34,9.58,1967,46.7
house,OH,R,No,1967,W000317,861.7,9.4,0.34,9.58,1967,46.4
house,MS,D,No,1967,M000865,861.7,9.4,0.34,9.58,1967,46.4
house,OH,R,No,1967,W000781,861.7,9.4,0.34,9.58,1967,46.1
house,PA,R,No,1967,E000214,861.7,9.4,0.34,9.58,1967,46.1
house,PA,D,No,1967,E000096,861.7,9.4,0.34,9.58,1967,45.9
house,AL,D,No,1967,B000431,861.7,9.4,0.34,9.58,1967,45.8
house,DE,R,No,1967,R000460,861.7,9.4,0.34,9.58,1967,45.5
house,IN,R,No,1967,Z000010,861.7,9.4,0.34,9.58,1967,45.3
house,NJ,R,No,1967,S000045,861.7,9.4,0.34,9.58,1967,45.2
house,KY,R,No,1967,C000823,861.7,9.4,0.34,9.58,1967,45
house,AR,R,No,1967,H000124,861.7,9.4,0.34,9.58,1967,44.7
house,MD,R,No,1967,G000513,861.7,9.4,0.34,9.58,1967,43.8
house,IA,R,No,1967,S000121,861.7,9.4,0.34,9.58,1967,43.8
house,MI,R,No,1967,B000917,861.7,9.4,0.34,9.58,1967,43.4
house,LA,D,No,1967,R000065,861.7,9.4,0.34,9.58,1967,42.9
house,TX,R,No,1967,B001166,861.7,9.4,0.34,9.58,1967,42.6
house,TN,R,No,1967,K000348,861.7,9.4,0.34,9.58,1967,42.5
house,ID,R,No,1967,M000346,861.7,9.4,0.34,9.58,1967,42
house,GA,R,No,1967,T000217,861.7,9.4,0.34,9.58,1967,41.9
house,ME,D,No,1967,K000356,861.7,9.4,0.34,9.58,1967,41.5
house,NY,D,No,1967,P000399,861.7,9.4,0.34,9.58,1967,41
house,MS,D,No,1967,G000458,861.7,9.4,0.34,9.58,1967,40.7
house,PA,D,No,1967,G000105,861.7,9.4,0.34,9.58,1967,40.5
house,OK,R,No,1967,S000560,861.7,9.4,0.34,9.58,1967,40.5
house,MI,R,No,1967,R000512,861.7,9.4,0.34,9.58,1967,40.3
house,IN,R,No,1967,M001130,861.7,9.4,0.34,9.58,1967,39.9
house,GA,R,No,1967,B000506,861.7,9.4,0.34,9.58,1967,39.9
house,MI,R,No,1967,E000213,861.7,9.4,0.34,9.58,1967,39.4
house,TX,R,No,1967,P000528,861.7,9.4,0.34,9.58,1967,39.3
house,CA,R,No,1967,M000343,861.7,9.4,0.34,9.58,1967,39.3
house,CA,R,No,1967,W000448,861.7,9.4,0.34,9.58,1967,39.1
house,CT,R,No,1967,M000667,861.7,9.4,0.34,9.58,1967,38.9
house,NC,D,No,1967,G000015,861.7,9.4,0.34,9.58,1967,38.5
house,RI,D,No,1967,T000265,861.7,9.4,0.34,9.58,1967,37.9
house,AZ,R,No,1967,S000846,861.7,9.4,0.34,9.58,1967,37.8
house,TN,D,No,1967,B000548,861.7,9.4,0.34,9.58,1967,36.8
house,CA,R,No,1967,M000242,861.7,9.4,0.34,9.58,1967,36.1
house,GA,D,No,1967,B000839,861.7,9.4,0.34,9.58,1967,36.1
house,PA,R,No,1967,B000451,861.7,9.4,0.34,9.58,1967,36
house,OH,R,No,1967,L000509,861.7,9.4,0.34,9.58,1967,35.9
house,MA,R,No,1967,H000440,861.7,9.4,0.34,9.58,1967,35.6
house,IL,R,No,1967,R000012,861.7,9.4,0.34,9.58,1967,35
house,MI,R,No,1967,M000410,861.7,9.4,0.34,9.58,1967,34.5
house,NY,D,No,1967,B000771,861.7,9.4,0.34,9.58,1967,34.2
house,NC,R,No,1967,G000055,861.7,9.4,0.34,9.58,1967,33.8
house,GA,D,No,1967,S001039,861.7,9.4,0.34,9.58,1967,31.6
house,MI,R,No,1967,R000249,861.7,9.4,0.34,9.58,1967,28.9
house,WI,R,No,1967,S000847,861.7,9.4,0.34,9.58,1967,28.7
senate,WY,R,No,1967,H000170,861.7,9.4,0.34,9.58,1967,54.2
senate,IL,R,No,1967,P000222,861.7,9.4,0.34,9.58,1967,47.3
senate,MA,R,No,1967,B000871,861.7,9.4,0.34,9.58,1967,47.2
senate,OR,R,No,1967,H000343,861.7,9.4,0.34,9.58,1967,44.5
senate,AK,R,No,1967,S000888,861.7,9.4,0.34,9.58,1967,43.1
senate,TN,R,No,1967,B000063,861.7,9.4,0.34,9.58,1967,41.2
senate,KY,R,No,1967,C000721,861.7,9.4,0.34,9.58,1967,40.5
senate,MO,D,No,1967,E000004,861.7,9.4,0.34,9.58,1967,37.3
house,OK,R,No,1969,C000073,1019.9,5.5,0.34,9.67,1969,60.6
house,PA,R,No,1969,W000147,1019.9,5.5,0.34,9.67,1969,60.3
house,TN,D,No,1969,J000216,1019.9,5.5,0.34,9.67,1969,56.7
house,IN,R,No,1969,D000241,1019.9,5.5,0.34,9.67,1969,56.6
house,CA,D,No,1969,A000189,1019.9,5.5,0.34,9.67,1969,55.9
house,OH,D,No,1969,C000164,1019.9,5.5,0.34,9.67,1969,55.7
house,VA,D,No,1969,D000038,1019.9,5.5,0.34,9.67,1969,54.6
house,NY,R,No,1969,M000530,1019.9,5.5,0.34,9.67,1969,54
house,NJ,R,No,1969,F000286,1019.9,5.5,0.34,9.67,1969,53
house,IN,R,No,1969,L000049,1019.9,5.5,0.34,9.67,1969,53
house,NC,R,No,1969,R000545,1019.9,5.5,0.34,9.67,1969,52.9
house,WY,R,No,1969,W000671,1019.9,5.5,0.34,9.67,1969,52.3
house,KS,R,No,1969,S000217,1019.9,5.5,0.34,9.67,1969,52.3
house,NY,D,No,1969,B000432,1019.9,5.5,0.34,9.67,1969,51.2
house,NC,D,No,1969,P000520,1019.9,5.5,0.34,9.67,1969,50
house,SC,D,No,1969,M000105,1019.9,5.5,0.34,9.67,1969,48.7
house,FL,D,No,1969,C000321,1019.9,5.5,0.34,9.67,1969,46.9
house,NJ,D,No,1969,R000383,1019.9,5.5,0.34,9.67,1969,44.8
house,MT,D,No,1969,M000635,1019.9,5.5,0.34,9.67,1969,44.3
house,NY,D,No,1969,C000371,1019.9,5.5,0.34,9.67,1969,44.1
house,NY,D,No,1969,K000302,1019.9,5.5,0.34,9.67,1969,44.1
house,OH,D,No,1969,S000948,1019.9,5.5,0.34,9.67,1969,43.9
