chamber,state,party,incumbent,termstart,age,bioguide
house,UT,R,Yes,1999,52.7,C000722
house,NJ,R,Yes,1999,52.7,L000554
house,OH,D,Yes,1999,52.6,K000009
house,MA,D,Yes,1999,52.5,M000133
house,CA,D,Yes,1999,52.5,L000551
house,VA,D,Yes,1999,52.4,B000657
house,KY,R,Yes,1999,52.3,L000293
house,TX,D,Yes,1999,52.3,D000399
house,OH,D,Yes,1999,52.2,K000336
house,VA,D,Yes,1999,52.2,G000280
house,FL,D,Yes,1999,52.2,B000911
house,IL,D,Yes,1999,52.1,R000515
house,WY,R,Yes,1999,52.1,C000962
house,TX,D,Yes,1999,52.1,R000568
house,MT,R,Yes,1999,52.0,H000605
house,CA,D,No,1999,52.0,B001234
house,MS,D,No,1999,51.9,S001147
house,CA,R,No,1999,51.9,K000357
house,GA,D,Yes,1999,51.9,B000490
house,NY,D,Yes,1999,51.9,E000179
house,LA,D,Yes,1999,51.8,J000070
house,MO,D,Yes,1999,51.8,M000316
house,TX,R,Yes,1999,51.7,D000217
house,KS,R,Yes,1999,51.7,R000566
house,VA,D,Yes,1999,51.7,S000185
house,OR,D,Yes,1999,51.6,D000191
house,NY,D,Yes,1999,51.6,N000002
house,NY,R,Yes,1999,51.6,W000099
house,CA,R,Yes,1999,51.5,R000409
house,TN,R,Yes,1999,51.5,D000533
house,PA,R,Yes,1999,51.5,W000268
house,AL,D,Yes,1999,51.4,C000868
house,NY,D,Yes,1999,51.3,M000590
house,AR,D,Yes,1999,51.3,S000672
house,TX,D,Yes,1999,51.2,G000410
house,IL,D,No,1999,51.2,P000584
house,TX,R,Yes,1999,51.1,S000583
house,CA,D,Yes,1999,51.0,L000397
house,AL,R,Yes,1999,51.0,B000013
house,WV,D,Yes,1999,51.0,W000654
house,KY,R,Yes,1999,51.0,N000143
house,MS,D,Yes,1999,50.9,T000193
house,OK,R,Yes,1999,50.8,C000560
house,CA,D,Yes,1999,50.7,C000670
house,RI,D,Yes,1999,50.7,W000315
house,NM,D,No,1999,50.6,U000039
house,CT,D,Yes,1999,50.6,G000120
house,LA,R,Yes,1999,50.6,B000072
house,CA,R,Yes,1999,50.6,H000981
house,IA,R,Yes,1999,50.5,L000111
house,CT,D,No,1999,50.5,L000557
house,OR,D,Yes,1999,50.4,B000574
house,TN,R,Yes,1999,50.3,B000996
house,CT,D,Yes,1999,50.3,M000090
house,NY,R,Yes,1999,50.3,M000472
house,NJ,D,No,1999,50.2,H001032
house,CA,R,No,1999,50.2,M001139
house,PA,D,Yes,1999,50.2,B000644
house,GA,R,Yes,1999,50.2,B000169
house,VA,R,Yes,1999,50.0,D000136
house,TN,D,Yes,1999,49.9,G000309
house,MA,D,Yes,1999,49.9,N000015
house,IA,R,Yes,1999,49.8,G000041
house,WV,D,Yes,1999,49.6,R000011
house,IN,D,Yes,1999,49.4,V000108
house,OH,D,No,1999,49.3,J000284
house,TX,R,Yes,1999,49.3,B000213
house,LA,R,Yes,1999,49.3,M000388
house,IL,D,Yes,1999,49.3,C000794
house,AZ,R,Yes,1999,49.2,S000275
house,OH,R,Yes,1999,49.1,B000589
house,MO,R,Yes,1999,49.0,B000575
house,TX,D,Yes,1999,49.0,J000032
house,OK,R,Yes,1999,48.9,I000047
house,MI,D,Yes,1999,48.7,S000770
house,CO,D,No,1999,48.5,U000038
house,IN,R,Yes,1999,48.5,S001143
house,NY,R,No,1999,48.3,R000569
house,PA,D,No,1999,48.3,H001031
house,ID,R,No,1999,48.3,S001148
house,MO,R,Yes,1999,48.3,E000172
house,UT,R,Yes,1999,48.2,C000116
house,CA,R,Yes,1999,48.2,D000429
house,AR,R,Yes,1999,48.1,H001014
house,FL,D,Yes,1999,48.0,T000253
house,MD,D,Yes,1999,48.0,C000984
house,NV,D,No,1999,48.0,B001231
house,CA,D,No,1999,48.0,T000460
house,CA,R,Yes,1999,47.9,B000461
house,WA,D,No,1999,47.9,I000026
house,MN,R,Yes,1999,47.8,G000536
house,NY,R,Yes,1999,47.7,Q000016
house,PA,R,Yes,1999,47.7,G000439
house,IN,R,Yes,1999,47.6,P000171
house,KS,R,Yes,1999,47.6,T000260
house,MS,R,Yes,1999,47.5,W000437
house,OH,R,Yes,1999,47.4,P000555
house,IL,D,Yes,1999,47.4,E000250
house,SC,R,No,1999,47.3,D000595
house,MD,D,Yes,1999,47.3,W000784
house,MA,D,Yes,1999,47.3,T000266
house,NJ,R,Yes,1999,47.3,F000349
house,PA,D,Yes,1999,47.3,K000270
house,CA,R,Yes,1999,47.2,R000487
house,NJ,D,Yes,1999,47.2,P000034
house,CA,D,Yes,1999,47.1,T000057
house,TX,D,Yes,1999,47.1,E000063
house,NH,R,Yes,1999,47.0,B000220
house,MA,D,No,1999,47.0,C001037
house,MI,D,Yes,1999,46.9,B000134
house,MI,D,Yes,1999,46.9,S001045
house,OH,R,Yes,1999,46.7,K000016
house,CA,R,Yes,1999,46.5,D000492
house,FL,R,Yes,1999,46.5,R000435
house,NY,D,Yes,1999,46.5,F000257
house,CA,R,Yes,1999,46.4,C000100
house,ND,D,Yes,1999,46.3,P000422
house,VA,R,Yes,1999,46.3,G000289
house,TX,D,Yes,1999,46.3,S000044
house,NJ,D,Yes,1999,46.2,R000462
house,CA,R,Yes,1999,46.2,C000830
house,OH,D,Yes,1999,46.2,B000944
house,KY,R,No,1999,46.1,F000441
house,OH,R,Yes,1999,46.0,C000266
house,NJ,R,Yes,1999,45.8,S000522
house,NY,D,Yes,1999,45.8,V000081
house,MI,R,Yes,1999,45.7,U000031
house,CO,R,Yes,1999,45.7,M000477
house,CA,R,Yes,1999,45.6,C000059
house,IN,D,No,1999,45.5,H001030
house,MI,R,Yes,1999,45.5,C000071
house,PA,D,Yes,1999,45.4,D000482
house,FL,R,Yes,1999,45.3,W000267
house,MS,D,Yes,1999,45.3,T000074
house,NY,D,Yes,1999,45.3,M001137
house,MI,R,Yes,1999,45.2,H000676
house,WI,D,Yes,1999,45.1,B000177
house,IL,D,Yes,1999,45.1,G000535
house,NJ,D,Yes,1999,45.0,M000639
house,TX,R,Yes,1999,45.0,B000617
house,CA,D,Yes,1999,45.0,D000424
house,KS,R,Yes,1999,44.6,M000934
house,FL,R,Yes,1999,44.5,C000107
house,OH,R,Yes,1999,44.5,N000081
house,OH,R,Yes,1999,44.5,L000553
house,FL,R,Yes,1999,44.4,D000299
house,FL,R,Yes,1999,44.3,F000238
house,OK,R,Yes,1999,44.3,L000096
house,CA,D,Yes,1999,44.2,S000344
house,ME,D,Yes,1999,43.9,B000081
house,GA,D,Yes,1999,43.8,M000523
house,TX,R,Yes,1999,43.8,S000250
house,OR,D,No,1999,43.7,W000793
house,TX,R,Yes,1999,43.7,B000755
house,GA,R,Yes,1999,43.7,K000220
house,CA,R,Yes,1999,43.5,R000004
house,CA,R,No,1999,43.5,O000164
house,SC,R,Yes,1999,43.5,G000359
house,NY,R,No,1999,43.4,S001149
house,NC,R,Yes,1999,43.1,B001135
house,OH,R,Yes,1999,43.0,P000449
house,WA,D,No,1999,42.8,B001229
house,PA,R,Yes,1999,42.5,E000187
house,NC,D,Yes,1999,42.4,M000485
house,MO,R,Yes,1999,42.2,T000024
house,IN,D,Yes,1999,42.2,R000385
house,PA,D,Yes,1999,42.1,F000043
house,IL,D,Yes,1999,42.1,B000518
house,MI,D,Yes,1999,42.0,R000281
house,MA,D,Yes,1999,42.0,M000627
house,OR,R,No,1999,42.0,W000791
house,PA,D,Yes,1999,41.8,H000712
house,FL,D,Yes,1999,41.8,D000275
house,IL,R,Yes,1999,41.5,W000273
house,CO,D,Yes,1999,41.4,D000197
house,NJ,D,Yes,1999,41.4,A000210
house,CA,R,Yes,1999,41.4,R000386
house,FL,D,Yes,1999,41.2,D000114
house,TN,R,Yes,1999,41.2,W000119
house,OK,R,Yes,1999,41.1,W000210
house,MD,R,Yes,1999,41.1,E000093
house,AZ,R,Yes,1999,41.0,S000018
house,CA,D,Yes,1999,40.9,B000287
house,IL,R,Yes,1999,40.9,S000364
house,NY,R,Yes,1999,40.8,L000155
house,MO,R,Yes,1999,40.6,H000948
house,IN,R,Yes,1999,40.6,M000481
house,AZ,R,Yes,1999,40.5,H000413
house,TX,R,Yes,1999,40.5,T000238
house,IN,R,Yes,1999,40.1,B001203
house,TX,D,Yes,1999,39.6,B000400
house,TN,R,Yes,1999,39.5,H000615
house,MA,D,Yes,1999,39.1,M000312
house,LA,D,Yes,1999,39.0,J000110
house,OK,R,Yes,1999,39.0,L000491
house,CA,D,Yes,1999,39.0,S000030
house,SC,R,Yes,1999,38.6,S000051
house,WI,R,No,1999,38.6,G000545
house,IA,R,Yes,1999,38.5,N000172
house,NM,R,Yes,1999,38.0,W000789
house,FL,D,Yes,1999,38.0,W000314
house,SD,R,Yes,1999,38.0,T000250
house,CA,R,Yes,1999,38.0,P000419
house,LA,R,No,1999,37.7,V000127
house,IN,R,Yes,1999,37.5,H000807
house,CA,R,Yes,1999,37.2,B001228
house,PA,R,No,1999,37.1,T000461
house,NE,R,No,1999,36.9,T000459
house,WI,D,No,1999,36.9,B001230
house,NY,D,No,1999,36.8,C001038
house,CO,R,Yes,1999,36.5,S000112
house,WI,D,Yes,1999,35.8,K000188
house,FL,R,Yes,1999,35.7,S000106
house,MS,R,Yes,1999,35.4,P000323
house,NY,D,No,1999,34.3,W000792
house,NH,R,Yes,1999,34.3,S001078
house,NY,R,Yes,1999,33.8,F000440
house,IL,D,Yes,1999,33.8,J000283
house,WA,D,Yes,1999,33.6,S000510
house,AL,R,Yes,1999,33.5,A000055
house,RI,D,Yes,1999,31.5,K000113
house,WI,R,No,1999,28.9,R000570
house,TN,D,Yes,1999,28.7,F000262
senate,SC,R,Yes,1999,96.1,T000254
senate,WV,D,Yes,1999,81.1,B001210
senate,DE,R,Yes,1999,77.5,R000460
senate,NC,R,Yes,1999,77.2,H000463
senate,SC,D,Yes,1999,77.0,H000725
senate,AK,R,Yes,1999,75.1,S000888
senate,NJ,D,Yes,1999,75.0,L000123
senate,HI,D,Yes,1999,74.3,I000025
senate,HI,D,Yes,1999,74.3,A000069
senate,VA,R,Yes,1999,71.9,W000154
senate,NY,D,Yes,1999,71.8,M001054
senate,WA,R,Yes,1999,71.0,G000333
senate,PA,R,Yes,1999,68.9,S000709
senate,KY,R,Yes,1999,67.2,B001066
senate,MA,D,Yes,1999,66.9,K000105
senate,GA,D,No,1999,66.9,M001141
senate,IN,R,Yes,1999,66.8,L000504
senate,NM,R,Yes,1999,66.7,D000407
senate,MD,D,Yes,1999,65.9,S000064
senate,WY,R,Yes,1999,65.9,T000162
senate,AK,R,Yes,1999,65.8,M001085
senate,CO,R,Yes,1999,65.7,C000077
senate,CA,D,Yes,1999,65.5,F000062
senate,IA,R,Yes,1999,65.3,G000386
senate,UT,R,Yes,1999,65.3,B000382
senate,UT,R,Yes,1999,64.8,H000338
senate,AL,R,Yes,1999,64.7,S000320
senate,VT,R,Yes,1999,64.7,J000072
senate,MI,D,Yes,1999,64.5,L000261
senate,OK,R,Yes,1999,64.1,I000024
senate,MT,R,Yes,1999,63.9,B001126
senate,WI,D,Yes,1999,63.9,K000305
senate,KS,R,Yes,1999,62.7,R000307
senate,OH,R,No,1999,62.5,V000126
senate,MD,D,Yes,1999,62.5,M000702
senate,AZ,R,Yes,1999,62.4,M000303
senate,FL,D,Yes,1999,62.2,G000352
senate,WV,D,Yes,1999,61.6,R000361
senate,NV,D,Yes,1999,61.5,B000993
senate,MS,R,Yes,1999,61.1,C000567
senate,MO,R,Yes,1999,59.8,B000611
senate,VA,D,Yes,1999,59.5,R000295
senate,IA,D,Yes,1999,59.1,H000206
senate,NV,D,Yes,1999,59.1,R000146
senate,VT,D,Yes,1999,58.8,L000174
senate,FL,R,Yes,1999,58.2,M000019
senate,CA,D,Yes,1999,58.2,B000711
senate,NH,R,Yes,1999,57.8,S000606
senate,MS,R,Yes,1999,57.2,L000447
senate,MT,D,Yes,1999,57.1,B000243
senate,KY,R,Yes,1999,56.9,M000355
senate,CT,D,Yes,1999,56.9,L000304
senate,AZ,R,Yes,1999,56.7,K000352
senate,MO,R,Yes,1999,56.7,A000356
senate,ND,D,Yes,1999,56.6,D000432
senate,TX,R,Yes,1999,56.5,G000365
senate,TN,R,Yes,1999,56.4,T000457
senate,GA,D,Yes,1999,56.4,C001034
senate,DE,D,Yes,1999,56.1,B000444
senate,TX,R,Yes,1999,55.5,H001016
senate,NE,D,Yes,1999,55.4,K000146
senate,NM,D,Yes,1999,55.3,B000468
senate,CO,R,Yes,1999,55.1,A000109
senate,MA,D,Yes,1999,55.1,K000148
senate,WY,R,Yes,1999,54.9,E000285
senate,LA,D,Yes,1999,54.9,B000780
senate,CT,D,Yes,1999,54.6,D000388
senate,MN,D,Yes,1999,54.5,W000288
senate,IL,D,Yes,1999,54.1,D000563
senate,ID,R,Yes,1999,53.5,C000858
senate,NE,R,Yes,1999,52.3,H001028
senate,AL,R,Yes,1999,52.0,S001141
senate,SD,D,Yes,1999,52.0,J000177
senate,OH,R,Yes,1999,52.0,D000294
senate,NH,R,Yes,1999,51.9,G000445
senate,ME,R,Yes,1999,51.9,S000663
senate,SD,D,Yes,1999,51.1,D000064
senate,MN,R,Yes,1999,50.9,G000367
senate,ND,D,Yes,1999,50.8,C000705
senate,OK,R,Yes,1999,50.1,N000102
senate,OR,D,Yes,1999,49.7,W000779
senate,AR,R,Yes,1999,49.4,H001015
senate,RI,D,Yes,1999,49.1,R000122
senate,WA,D,Yes,1999,48.2,M001111
senate,NY,D,Yes,1999,48.1,S000148
senate,ID,R,Yes,1999,47.6,C000880
senate,NJ,D,Yes,1999,47.4,T000317
senate,TN,R,Yes,1999,46.9,F000439
senate,OR,R,Yes,1999,46.6,S001142
senate,MI,R,Yes,1999,46.6,A000355
senate,ME,R,Yes,1999,46.1,C001035
senate,WI,D,Yes,1999,45.8,F000061
senate,RI,R,No,1999,45.8,C001040
senate,NC,D,No,1999,45.6,E000286
senate,LA,D,Yes,1999,43.1,L000550
senate,IN,D,No,1999,43.0,B001233
senate,KS,R,Yes,1999,42.3,B000953
senate,PA,R,Yes,1999,40.7,S000059
senate,AR,D,No,1999,38.3,L000035
senate,IL,R,No,1999,38.2,F000442
senate,RI,R,Yes,1999,80.2,C000269
senate,GA,R,Yes,1999,64.0,C000813
house,NY,R,Yes,2001,78.1,G000212
house,TX,D,Yes,2001,77.7,H000067
house,IL,R,Yes,2001,76.7,H001022
house,OH,R,Yes,2001,76.1,R000141
house,FL,D,Yes,2001,74.7,M000628
house,MD,R,Yes,2001,74.6,B000208
house,MI,D,Yes,2001,74.5,D000355
house,NY,R,Yes,2001,74.4,H000814
house,NC,R,Yes,2001,74.1,B000104
house,AZ,R,Yes,2001,73.8,S001044
house,MA,D,Yes,2001,73.7,M000834
house,VA,D,Yes,2001,73.6,S000453
house,NM,R,Yes,2001,73.5,S000463
house,HI,D,Yes,2001,73.1,M000797
house,CA,D,Yes,2001,72.9,L000090
house,SC,R,Yes,2001,72.7,S000718
house,MI,D,Yes,2001,71.6,C000714
house,NY,D,Yes,2001,71.4,S000480
house,MI,D,Yes,2001,71.3,K000172
house,NJ,R,Yes,2001,71.3,R000465
house,PA,D,Yes,2001,71.0,M000212
house,PA,R,Yes,2001,70.7,G000121
house,NY,D,Yes,2001,70.6,R000053
house,FL,R,Yes,2001,70.5,B000463
house,TX,R,Yes,2001,70.2,J000174
house,IL,R,Yes,2001,70.2,C000873
house,FL,R,Yes,2001,70.1,Y000031
house,MD,R,Yes,2001,69.9,M000941
house,NC,R,Yes,2001,69.8,C000556
house,CA,R,Yes,2001,69.6,H000789
house,MI,D,Yes,2001,69.3,L000263
house,CA,D,Yes,2001,69.1,S000810
house,MO,D,Yes,2001,69.0,S000465
house,PA,R,Yes,2001,68.9,S000394
house,PA,D,Yes,2001,68.5,M001120
house,UT,R,Yes,2001,68.4,H000172
house,AL,R,Yes,2001,68.3,C000052
house,AK,R,Yes,2001,67.6,Y000033
house,KY,D,Yes,2001,67.4,L000558
house,CA,D,No,2001,67.1,W000794
house,MI,R,Yes,2001,67.1,K000288
house,IA,D,Yes,2001,67.0,B000652
house,MI,R,Yes,2001,66.9,E000092
house,NJ,D,Yes,2001,66.5,P000149
house,NY,D,Yes,2001,66.5,T000326
house,MN,D,Yes,2001,66.3,O000006
house,NC,D,Yes,2001,66.3,C000494
house,CA,R,Yes,2001,66.2,L000274
house,MI,R,Yes,2001,66.2,S000597
house,CT,R,Yes,2001,66.0,J000163
house,CO,R,Yes,2001,65.7,H000444
house,TX,R,Yes,2001,65.4,P000583
house,TX,D,Yes,2001,65.1,J000126
house,SC,R,No,2001,65.0,B001235
house,NY,D,Yes,2001,64.5,O000159
house,PA,D,Yes,2001,64.4,C000846
house,MA,D,Yes,2001,64.3,O000085
house,FL,D,Yes,2001,64.3,H000324
house,NY,R,Yes,2001,64.3,K000078
house,NY,R,Yes,2001,64.3,B000586
house,OH,R,Yes,2001,64.2,H000666
house,TN,R,Yes,2001,64.1,J000082
house,CA,D,Yes,2001,64.1,N000179
house,WA,D,Yes,2001,64.0,M000404
house,NJ,D,Yes,2001,63.9,P000096
house,AL,R,Yes,2001,63.9,E000268
house,NE,R,No,2001,63.9,O000165
house,PA,D,Yes,2001,63.8,K000008
house,TX,D,Yes,2001,63.6,O000107
house,NY,D,Yes,2001,63.5,L000480
house,IL,R,Yes,2001,63.4,B001232
house,CA,D,Yes,2001,63.2,W000738
house,IL,D,Yes,2001,63.0,L000342
house,KY,R,Yes,2001,63.0,R000395
house,CA,D,Yes,2001,63.0,C001036
house,MN,D,Yes,2001,62.8,S000005
house,IN,R,Yes,2001,62.5,B001149
house,HI,D,Yes,2001,62.5,A000014
house,IN,D,Yes,2001,62.5,C000191
house,CA,D,Yes,2001,62.4,W000187
house,CA,D,Yes,2001,62.3,M000714
house,CA,R,Yes,2001,62.3,M000508
house,WI,D,Yes,2001,62.3,O000007
house,TX,D,Yes,2001,62.2,S000851
house,NY,D,Yes,2001,62.2,H000627
house,FL,R,Yes,2001,62.1,G000336
house,OK,R,Yes,2001,62.1,W000194
house,PA,R,Yes,2001,62.0,P000263
house,VA,R,Yes,2001,61.9,W000672
house,OH,R,Yes,2001,61.9,G000210
house,OR,D,Yes,2001,61.8,H000762
house,FL,R,Yes,2001,61.7,S000303
house,MD,D,Yes,2001,61.6,H000874
house,DE,R,Yes,2001,61.5,C000243
house,CA,D,Yes,2001,61.3,W000215
house,NE,R,Yes,2001,61.2,B000403
house,NY,D,Yes,2001,61.2,L000556
house,PA,R,Yes,2001,61.2,P000373
house,GA,D,Yes,2001,60.9,L000287
house,CA,D,Yes,2001,60.8,P000197
house,MA,D,Yes,2001,60.8,F000339
house,WI,R,Yes,2001,60.6,P000265
house,TX,R,Yes,2001,60.5,A000217
house,SC,D,Yes,2001,60.5,C000537
house,NC,D,Yes,2001,60.4,P000523
house,TX,D,Yes,2001,60.4,H000636
house,WA,D,Yes,2001,60.0,D000327
house,NC,R,Yes,2001,59.9,T000067
house,MO,D,Yes,2001,59.9,G000132
house,WA,R,Yes,2001,59.9,H000329
house,PA,R,Yes,2001,59.8,S001146
house,VA,R,No,2001,59.7,S001151
house,CA,D,Yes,2001,59.7,B000410
house,FL,R,Yes,2001,59.7,S000822
house,OH,D,Yes,2001,59.7,T000350
house,CA,D,Yes,2001,59.6,R000486
house,CA,D,No,2001,59.5,H001034
house,CA,D,Yes,2001,59.5,F000030
house,MA,D,Yes,2001,59.5,D000210
house,GA,R,Yes,2001,59.4,N000159
house,WA,R,Yes,2001,59.4,D000549
house,NC,R,Yes,2001,59.4,M001134
house,OH,D,Yes,2001,59.4,S001004
house,NC,D,Yes,2001,59.4,E000226
house,LA,R,Yes,2001,59.4,C000735
house,IL,D,Yes,2001,59.3,D000096
house,VT,I,Yes,2001,59.3,S000033
house,CA,D,Yes,2001,59.3,M000249
house,CA,R,Yes,2001,59.1,T000188
house,CA,R,Yes,2001,59.1,C000994
house,TX,D,Yes,2001,59.0,F000392
house,IL,R,Yes,2001,59.0,H000323
house,OH,D,Yes,2001,59.0,H000074
house,AL,D,Yes,2001,58.7,H000621
house,ID,R,No,2001,58.7,O000166
house,FL,R,Yes,2001,58.6,M000720
house,AZ,R,Yes,2001,58.5,K000306
house,GA,R,Yes,2001,58.4,D000168
house,AR,D,Yes,2001,58.4,B000420
house,CA,D,Yes,2001,58.3,F000116
house,GA,R,Yes,2001,58.3,L000321
house,IA,R,Yes,2001,58.2,L000169
house,SC,D,Yes,2001,58.2,S000749
house,NY,D,Yes,2001,58.1,A000022
house,CA,D,Yes,2001,58.1,E000215
house,TX,R,Yes,2001,58.0,G000377
house,NJ,R,Yes,2001,57.9,S000097
house,FL,R,Yes,2001,57.9,M000689
house,NC,R,Yes,2001,57.9,J000255
house,CT,R,No,2001,57.9,S001152
house,CT,D,Yes,2001,57.8,D000216
house,WV,D,Yes,2001,57.6,M000844
house,KY,R,Yes,2001,57.6,W000413
house,LA,R,Yes,2001,57.6,T000058
house,WI,R,Yes,2001,57.6,S000244
house,AZ,D,Yes,2001,57.5,P000099
house,TN,D,Yes,2001,57.3,C000503
house,MD,D,Yes,2001,57.2,C000141
house,NY,D,Yes,2001,57.2,S000248
house,GA,R,Yes,2001,57.1,C000286
house,WI,D,Yes,2001,57.1,K000259
house,NY,D,Yes,2001,57.0,M000309
house,OH,R,Yes,2001,56.9,O000163
house,CA,R,Yes,2001,56.8,G000021
house,IL,R,Yes,2001,56.8,M001138
house,NY,R,Yes,2001,56.7,K000210
house,CA,D,No,2001,56.7,D000598
house,IL,D,Yes,2001,56.6,S001145
house,MN,D,Yes,2001,56.5,P000258
house,FL,I,No,2001,56.3,C001045
house,TN,D,Yes,2001,56.3,T000038
house,AL,R,Yes,2001,56.3,R000258
house,WA,R,Yes,2001,56.2,N000051
house,GA,R,Yes,2001,56.2,C000640
house,TX,D,Yes,2001,56.1,R000170
house,NV,R,Yes,2001,56.0,G000152
house,GA,R,Yes,2001,56.0,I000055
house,TX,D,Yes,2001,55.9,L000043
house,TX,R,Yes,2001,55.8,C000653
house,PA,D,Yes,2001,55.7,B001227
house,ME,D,Yes,2001,55.7,A000357
house,TX,D,Yes,2001,55.7,G000544
house,VA,D,Yes,2001,55.6,M000933
house,CA,D,Yes,2001,55.6,M000725
house,CA,R,Yes,2001,55.6,H000528
house,FL,D,Yes,2001,55.6,B000716
house,MI,D,Yes,2001,55.6,B000619
house,MI,D,Yes,2001,55.5,K000180
house,MN,D,Yes,2001,55.5,L000521
house,CA,D,No,2001,55.5,H000213
house,NC,R,Yes,2001,55.4,H001029
house,OH,D,Yes,2001,55.4,S000094
house,NC,D,Yes,2001,55.4,W000207
house,CT,R,Yes,2001,55.2,S001144
house,KS,D,Yes,2001,55.2,M001140
house,IL,R,Yes,2001,55.1,L000552
house,CO,R,Yes,2001,55.0,T000458
house,TX,D,Yes,2001,54.9,T000424
house,NY,D,Yes,2001,54.9,M000087
house,MD,R,Yes,2001,54.7,G000180
house,NJ,R,Yes,2001,54.7,F000372
house,MN,R,Yes,2001,54.7,R000033
house,NJ,R,Yes,2001,54.6,L000554
house,OH,D,Yes,2001,54.5,K000009
house,MA,D,Yes,2001,54.5,M000133
house,CA,D,Yes,2001,54.5,L000551
house,IL,R,No,2001,54.5,J000285
house,VA,D,Yes,2001,54.4,B000657
house,KY,R,Yes,2001,54.3,L000293
house,TX,D,Yes,2001,54.2,D000399
house,OH,D,Yes,2001,54.2,K000336
house,VA,I,Yes,2001,54.2,G000280
house,FL,D,Yes,2001,54.1,B000911
house,IL,D,Yes,2001,54.1,R000515
house,WY,R,Yes,2001,54.1,C000962
house,TX,D,Yes,2001,54.1,R000568
house,CA,D,Yes,2001,53.9,B001234
house,MS,D,Yes,2001,53.9,S001147
house,GA,D,Yes,2001,53.9,B000490
house,NY,D,Yes,2001,53.9,E000179
house,LA,D,Yes,2001,53.8,J000070
house,MO,D,Yes,2001,53.8,M000316
house,TX,R,Yes,2001,53.7,D000217
house,KS,R,Yes,2001,53.7,R000566
house,VA,D,Yes,2001,53.7,S000185
house,OR,D,Yes,2001,53.6,D000191
house,NY,D,Yes,2001,53.6,N000002
house,NY,R,Yes,2001,53.5,W000099
house,CA,R,Yes,2001,53.5,R000409
house,MO,R,No,2001,53.5,A000358
house,TN,R,Yes,2001,53.5,D000533
house,PA,R,Yes,2001,53.5,W000268
house,SC,R,No,2001,53.4,W000795
house,AL,D,Yes,2001,53.4,C000868
house,NY,D,Yes,2001,53.3,M000590
house,AR,D,Yes,2001,53.3,S000672
house,TX,D,Yes,2001,53.2,G000410
house,IL,D,Yes,2001,53.2,P000584
house,TX,R,Yes,2001,53.1,S000583
house,CA,D,Yes,2001,53.0,L000397
house,AL,R,Yes,2001,53.0,B000013
house,KY,R,Yes,2001,53.0,N000143
house,MS,D,Yes,2001,52.9,T000193
house,CA,D,Yes,2001,52.7,C000670
house,NM,D,Yes,2001,52.6,U000039
house,LA,R,Yes,2001,52.6,B000072
house,CA,R,Yes,2001,52.6,H000981
house,IA,R,Yes,2001,52.5,L000111
house,CT,D,Yes,2001,52.5,L000557
house,OR,D,Yes,2001,52.4,B000574
house,TN,R,Yes,2001,52.3,B000996
house,CT,D,Yes,2001,52.3,M000090
house,NY,R,Yes,2001,52.3,M000472
house,NJ,D,Yes,2001,52.2,H001032
house,CA,R,Yes,2001,52.2,M001139
house,PA,D,Yes,2001,52.2,B000644
house,GA,R,Yes,2001,52.2,B000169
house,VA,R,Yes,2001,52.0,D000136
house,TN,D,Yes,2001,51.9,G000309
house,MA,D,Yes,2001,51.9,N000015
house,IA,R,Yes,2001,51.8,G000041
house,WV,D,Yes,2001,51.6,R000011
house,IN,D,Yes,2001,51.4,V000108
house,OH,D,Yes,2001,51.3,J000284
house,TX,R,Yes,2001,51.3,B000213
house,LA,R,Yes,2001,51.3,M000388
house,IL,D,Yes,2001,51.3,C000794
house,AZ,R,Yes,2001,51.2,S000275
house,OH,R,Yes,2001,51.1,B000589
house,MO,R,Yes,2001,51.0,B000575
house,TX,D,Yes,2001,51.0,J000032
house,OK,R,Yes,2001,50.9,I000047
house,VA,R,No,2001,50.5,D000597
house,CO,D,Yes,2001,50.5,U000038
house,IN,R,Yes,2001,50.5,S001143
house,NY,R,Yes,2001,50.3,R000569
house,PA,D,Yes,2001,50.3,H001031
house,ID,R,Yes,2001,50.3,S001148
house,MO,R,Yes,2001,50.3,E000172
house,UT,R,Yes,2001,50.2,C000116
house,CA,R,Yes,2001,50.2,D000429
house,AR,R,Yes,2001,50.1,H001014
house,AR,R,No,2001,50.1,B001236
house,FL,D,Yes,2001,50.0,T000253
house,MD,D,Yes,2001,50.0,C000984
house,NV,D,Yes,2001,50.0,B001231
house,CA,D,Yes,2001,49.9,T000460
house,WA,D,Yes,2001,49.9,I000026
house,MN,R,Yes,2001,49.8,G000536
house,NY,R,Yes,2001,49.7,Q000016
house,PA,R,Yes,2001,49.7,G000439
house,KS,R,Yes,2001,49.6,T000260
house,MS,R,Yes,2001,49.5,W000437
house,OH,R,Yes,2001,49.4,P000555
house,IL,D,Yes,2001,49.4,E000250
house,SC,R,Yes,2001,49.3,D000595
house,MD,D,Yes,2001,49.3,W000784
house,MA,D,Yes,2001,49.3,T000266
house,CA,R,Yes,2001,49.2,R000487
house,NJ,D,Yes,2001,49.2,P000034
house,CA,D,Yes,2001,49.1,T000057
house,TX,D,Yes,2001,49.1,E000063
house,NY,R,No,2001,49.1,G000547
house,NH,R,Yes,2001,49.0,B000220
house,MA,D,Yes,2001,49.0,C001037
house,VA,R,No,2001,48.9,F000445
house,MI,D,Yes,2001,48.9,B000134
house,MI,D,Yes,2001,48.8,S001045
house,CA,R,Yes,2001,48.5,D000492
